,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,Garage.interaction,new.old,Room.size,full.YrSold,QuarterSold,TotalBath,BathToBed,AvgHouseLivArea.ratio,SalePrice
47,50,RL,48,12822,NA,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1.5Fin,4,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Ex,TA,No,GLQ,1351,Unf,0,83,1434,GasA,5,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,4,6,Typ,1,Ex,Attchd,2003,RFn,2,670,TA,TA,Y,168,43,0,0,198,0,NA,NA,NA,0,WD,Abnorml,2.TA,26.75,358,200908,3,2.5,2.47385064461202,1.27537091988131,239686
48,20,FV,84,11096,NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,3,6,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1632,1656,GasA,5,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,4,7,Typ,0,NA,Attchd,2006,RFn,3,826,TA,TA,Y,0,146,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,-0.385714285714357,237,200707,3,2,0.720792079207921,1.07306506706657,249700
49,190,RM,33,4456,NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,2Story,7,6,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,736,736,GasA,4,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,3,8,Typ,0,NA,NA,1920,NA,0,0,NA,NA,N,0,0,102,0,0,0,NA,NA,NA,0,New,Partial,0.NA,6.304347826087,182,200906,2,2,1.87832949687603,0.791336903464291,113000
50,20,RL,66,7742,NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,6,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0,3,TA,CBlock,TA,TA,No,BLQ,763,Unf,0,192,955,GasA,5,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,3,6,Typ,0,NA,Attchd,1966,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,1.TA,2.48913043478251,159,200701,1,2,0.747804265997491,0.890632444322801,127000
51,60,RL,84.2479993662016,13869,NA,IR2,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,5,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,Gd,TA,Av,GLQ,182,Unf,0,612,794,GasA,4,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,3,6,Typ,0,NA,Attchd,1997,Fin,2,388,TA,TA,Y,0,75,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-3.02521008403369,245,200707,3,2.5,0.858034321372855,0.855616804190776,177000
52,50,RM,52,6240,NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,5,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,3,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,3,6,Typ,1,Gd,Detchd,1985,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,NA,MnPrv,Shed,400,WD,Normal,2.TA,-0.163934426229616,196,200609,3,1,0.678391959798995,0.874210923980599,114500
53,90,RM,110,8472,NA,IR2,Bnk,Corner,Mod,IDOTRR,RRAn,Duplex,1Story,6,6,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,2,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,0,816,GasA,3,N,SBrkr,816,0,0,816,1,0,1,0,2,1,3,5,Typ,0,NA,Other,1963,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,0,163,201005,2,2,0.975524475524476,1,110000
54,20,RL,68,50271,NA,IR1,Low,Inside,Gtl,Veenker,Norm,1Fam,1Story,2,6,1981,1987,Gable,Wood,Shingles,Wd Shng,None,0,4,TA,CBlock,Ex,TA,Gd,GLQ,1810,Unf,0,32,1842,GasA,4,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,4,5,Typ,1,Gd,Attchd,1981,Fin,3,894,TA,TA,Y,857,72,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,2.41666666666674,368,200611,4,2.5,0,1.08411398303007,385000
55,80,RL,60,7134,NA,Reg,Bnk,Inside,Mod,NAmes,Norm,1Fam,SLvl,6,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,0,384,GasA,3,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,3,6,Min1,1,TA,Detchd,1962,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,2.TA,-7.5,227,200702,1,1,0.69752794835459,0.966641394996209,130000
56,20,RL,100,10175,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272,3,TA,CBlock,TA,TA,No,BLQ,490,Unf,0,935,1425,GasA,4,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,3,7,Typ,1,Gd,Attchd,1964,RFn,2,576,TA,TA,Y,0,0,0,407,0,0,NA,NA,NA,0,WD,Normal,2.TA,3.97297297297291,204,200807,3,2,1.39505589670918,1.20421389214035,180500
57,160,FV,24,2645,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,3,6,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,4,TA,PConc,Gd,TA,No,GLQ,649,Unf,0,321,970,GasA,5,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,4,7,Typ,0,NA,Attchd,1999,Fin,2,480,TA,TA,Y,115,0,0,0,0,0,NA,NA,NA,0,WD,Abnorml,2.TA,-3.04651162790697,248,200908,3,3.5,0.900990099009901,1.20810714747318,172500
58,60,RL,89,11645,NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,4,6,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,GasA,5,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,4,7,Typ,0,NA,Attchd,2004,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,3.16326530612241,246,200608,3,2.5,1.15759809234771,0.937522595429188,196500
59,60,RL,66,13682,NA,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,1,6,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031,5,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1410,1410,GasA,5,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,4,10,Typ,1,Gd,BuiltIn,2006,Fin,3,641,TA,TA,Y,192,0,37,0,0,0,NA,NA,NA,0,New,Partial,3.TA,0.75,294,200610,4,3.5,1.19699042407661,1.0591302784188,438780
60,20,RL,60,7200,NA,Reg,Bnk,Inside,Gtl,CollgCr,Norm,1Fam,1Story,6,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0,3,TA,CBlock,TA,TA,Av,ALQ,632,Unf,0,148,780,GasA,5,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,3,4,Typ,0,NA,Detchd,1973,Unf,1,352,TA,TA,Y,196,0,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,1.TA,-24.703448275862,195,200801,1,1,0.694558855408628,0.573782551125497,124900
61,20,RL,63,13072,NA,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,5,6,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,Gd,TA,No,ALQ,941,Unf,0,217,1158,GasA,5,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,4,5,Typ,0,NA,Detchd,2006,Unf,2,576,TA,TA,Y,0,50,0,0,0,0,NA,NA,NA,0,New,Partial,2.TA,6.34210526315792,232,200605,2,2.5,0.69722041461374,0.907130635552166,158000
62,60,RM,60,7200,NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,2.5Fin,6,4,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,530,530,GasA,3,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,2,6,Typ,0,NA,Detchd,1935,Unf,1,288,TA,TA,N,0,0,144,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,-15,185,200703,1,1,0.65034965034965,0.725432582435521,101000
63,120,RL,44,6442,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,3,6,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,4,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1346,1370,GasA,5,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,4,6,Typ,1,Gd,Attchd,2006,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,0.317073170731646,228,200710,4,2,1.13213981244672,0.934298070525615,202500
64,70,RM,50,10300,NA,IR1,Bnk,Inside,Gtl,OldTown,RRAn,1Fam,2Story,4,5,1921,1950,Gable,CompShg,Stucco,Stucco,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,576,576,GasA,4,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,3,9,Typ,0,NA,Detchd,1990,Unf,2,480,TA,TA,Y,12,11,64,0,0,0,NA,GdPrv,NA,0,WD,Normal,2.TA,11.7818181818182,190,201004,2,2,1.25221966458402,1.02913981200827,140000
65,60,RL,68.4390925224537,9375,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,4,6,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573,3,TA,PConc,Gd,TA,No,GLQ,739,Unf,0,318,1057,GasA,5,Y,SBrkr,1057,977,0,2034,1,0,2,1,3,1,4,8,Typ,0,NA,Attchd,1998,RFn,2,645,TA,TA,Y,576,36,0,0,0,0,NA,GdPrv,NA,0,WD,Normal,2.TA,-3.83673469387759,254,200902,1,3.5,1.15759809234771,1.10867497622266,219500
66,60,RL,76,9591,NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,3,6,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344,4,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1143,1143,GasA,5,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,4,9,Typ,1,Gd,BuiltIn,2004,RFn,3,852,TA,TA,Y,192,151,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,-1.46153846153857,275,200710,4,2.5,0.707587382779199,1.03073877253308,317000
67,20,RL,102.041054199921,19900,NA,Reg,Lvl,Inside,Gtl,NAmes,PosN,1Fam,1Story,4,6,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287,3,TA,CBlock,Gd,TA,Gd,GLQ,912,Unf,0,1035,1947,GasA,3,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,3,7,Min1,1,Gd,Attchd,1970,RFn,2,576,TA,TA,Y,301,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,9.97297297297291,315,201007,3,3,1.39505589670918,1.86505267365175,180000
68,20,RL,72,10665,NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,4,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167,4,TA,PConc,Gd,TA,Av,GLQ,1013,Unf,0,440,1453,GasA,5,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,4,7,Typ,0,NA,Attchd,2003,RFn,2,558,TA,TA,Y,144,29,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,6.296551724138,211,200706,2,3,0.92607847387817,1.08797999117258,226000
69,30,RM,47,4608,NA,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1Story,7,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,747,747,GasA,3,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,3,4,Typ,0,NA,Attchd,1945,Unf,1,220,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,19.4782608695652,187,201006,2,1,0.939164748438014,0.831164433263993,80000
70,50,RL,81,15593,NA,Reg,Lvl,Corner,Gtl,ClearCr,Norm,1Fam,1.5Fin,4,7,1953,1953,Gable,CompShg,Brick,Shingles,None,0,4,TA,CBlock,TA,TA,No,BLQ,603,Unf,0,701,1304,GasW,3,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,3,7,Typ,1,TA,Attchd,1953,Fin,2,667,TA,TA,Y,0,21,114,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,10.4285714285713,327,200607,3,2,0.951571792693288,1.10597582037997,225000
71,20,RL,95,13651,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115,3,Gd,CBlock,Gd,TA,Gd,ALQ,1880,Unf,0,343,2223,GasA,5,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,3,8,Typ,2,Gd,Attchd,1973,Fin,2,516,TA,TA,Y,300,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,12.9729729729729,278,200702,1,3,1.39505589670918,1.87857367173894,244000
72,20,RL,69,7599,NA,Reg,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,1Story,7,5,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0,3,TA,CBlock,TA,TA,No,ALQ,565,Unf,0,280,845,GasA,3,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,3,4,Typ,0,NA,Detchd,1987,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,0.5,211,200706,2,2,0.824616881537339,0.679260450160772,129500
73,60,RL,74,10141,NA,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,4,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,3,TA,PConc,Gd,TA,No,Unf,0,Unf,0,832,832,GasA,4,Y,SBrkr,885,833,0,1718,0,0,2,1,3,1,3,7,Typ,1,TA,Attchd,1998,Fin,2,427,TA,TA,Y,0,94,0,0,291,0,NA,NA,NA,0,WD,Normal,2.TA,-2.02521008403369,245,200912,4,2.5,1.07254290171607,0.999965761632485,185000
74,20,RL,85,10200,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,4,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104,3,TA,CBlock,TA,TA,No,ALQ,320,BLQ,362,404,1086,GasA,4,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3,6,Typ,0,NA,Attchd,1989,Unf,2,490,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,WD,Normal,2.TA,-6.02702702702709,181,201005,2,2,0.69752794835459,0.917737745168013,144900
75,50,RM,60,5790,NA,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,8,5,1915,1950,Other,CompShg,VinylSd,VinylSd,None,0,4,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,840,840,GasA,4,N,SBrkr,840,765,0,1605,0,0,2,0,3,2,3,8,Typ,0,NA,Detchd,1915,Unf,1,379,TA,TA,Y,0,0,202,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,-8.39130434782601,201,201005,2,2,1.25221966458402,1.10673062509369,107400
76,160,RM,21,1596,NA,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SLvl,7,6,1973,1973,Gable,CompShg,Cement,Cement,None,0,3,TA,CBlock,Gd,TA,Gd,GLQ,462,Unf,0,0,462,GasA,3,Y,SBrkr,526,462,0,988,1,0,1,0,2,1,3,5,Typ,0,NA,BuiltIn,1973,Unf,1,297,TA,TA,Y,120,101,0,0,0,0,NA,GdWo,NA,0,WD,Normal,1.TA,1.09090909090901,198,200911,4,2,0.822222222222222,0.924123465888155,91000
77,20,RL,64.869949937037,8475,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,7,4,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,CBlock,TA,TA,No,ALQ,228,Unf,0,724,952,GasA,5,Y,FuseA,952,0,0,952,0,0,1,0,2,1,3,4,Typ,0,NA,Detchd,1956,Unf,1,283,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,-4.02702702702709,238,200804,2,1,1.04629192253188,0.804499386187798,135750
78,50,RM,50,8635,NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,CBlock,TA,TA,No,BLQ,336,GLQ,41,295,672,GasA,3,Y,SBrkr,1072,213,0,1285,1,0,1,0,2,1,3,6,Min1,0,NA,Detchd,1948,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,1.TA,13.8360655737704,214,200801,1,2,1.01758793969849,0.955238977308733,127000
79,90,RL,72,10778,NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Duplex,1Story,7,6,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0,3,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1768,1768,GasA,3,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,3,8,Typ,0,NA,NA,1968,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,0.NA,-3.83333333333326,221,201004,2,2,1.12170639899624,0.997555012224939,136500
80,50,RM,60,10440,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,6,5,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,PConc,TA,TA,No,Unf,0,Unf,0,440,440,GasA,4,Y,SBrkr,682,548,0,1230,0,0,1,1,2,1,3,5,Typ,0,NA,Detchd,1966,Unf,2,440,TA,TA,Y,74,0,128,0,0,0,NA,MnPrv,NA,0,WD,Normal,2.TA,-13.391304347826,246,200905,2,1.5,1.40874712265702,0.848148703342827,110000
81,60,RL,100,13000,NA,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576,3,Gd,CBlock,Gd,TA,No,Rec,448,Unf,0,448,896,GasA,3,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,4,8,Typ,1,Gd,Attchd,1968,Fin,1,509,TA,TA,Y,0,72,0,0,252,0,NA,NA,NA,0,WD,Normal,1.TA,5.55555555555566,268,200906,2,2.5,1.30786490316486,1.11901398912602,193500
82,120,RM,32,4500,NA,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,5,6,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443,3,Gd,PConc,Ex,Gd,No,GLQ,1201,Unf,0,36,1237,GasA,5,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,3,5,Typ,0,NA,Attchd,1998,Fin,2,405,TA,TA,Y,0,199,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,0.333333333333258,267,200603,1,3,1.64923376307468,1.12890515057698,153500
83,20,RL,78,10206,NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,3,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468,3,TA,PConc,Gd,TA,No,GLQ,33,Unf,0,1530,1563,GasA,5,Y,SBrkr,1563,0,0,1563,0,0,2,0,3,1,4,6,Typ,1,Gd,Attchd,2007,RFn,3,758,TA,TA,Y,144,99,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,0.614285714285643,260,200810,4,2,0.720792079207921,1.01280235496681,245000
84,20,RL,80,8892,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66,3,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1065,1065,GasA,4,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,3,6,Typ,0,NA,Detchd,1974,Unf,2,461,TA,TA,Y,74,0,0,0,0,0,NA,NA,NA,0,COD,Normal,2.TA,-0.0270270270270885,178,200707,3,1.5,1.04629192253188,0.899991435178577,126500
85,80,RL,65.0930204398094,8530,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,4,6,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22,3,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,4,Y,SBrkr,804,670,0,1474,0,0,2,1,3,1,3,7,Typ,1,TA,BuiltIn,1995,Fin,2,400,TA,TA,Y,120,72,0,0,0,0,NA,NA,Shed,700,WD,Normal,2.TA,-4.52631578947376,211,200905,2,2.5,1.07254290171607,1.04383153186731,168500
86,60,RL,121,16059,NA,Reg,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,3,6,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284,4,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1288,1288,GasA,5,Y,SBrkr,1301,1116,0,2417,0,0,2,1,4,1,4,9,Typ,1,TA,Attchd,1991,Unf,2,462,TA,TA,Y,127,82,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-4.47540983606564,269,200604,2,2.5,0.853365384615385,0.965906931951442,260000
87,60,RL,122,11911,NA,IR2,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,5,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,684,684,GasA,5,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,4,6,Typ,1,Gd,BuiltIn,2005,Fin,2,400,TA,TA,Y,100,38,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,4.97478991596631,260,200903,1,2.5,1.07254290171607,0.908001506488171,174000
88,160,FV,40,3951,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,TwnhsE,2Story,5,6,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76,4,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,612,612,GasA,5,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,4,4,Typ,0,NA,Detchd,2009,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,NA,NA,NA,0,New,Partial,2.TA,6.95348837209303,306,200906,2,2.5,1.35148514851485,0.850329585110508,164500
89,50,C (all),105,8470,NA,IR1,Lvl,Corner,Gtl,IDOTRR,Feedr,1Fam,1.5Fin,8,9,1915,1982,Hip,CompShg,Plywood,Plywood,None,0,2,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,1013,1013,GasA,3,N,SBrkr,1013,0,513,1526,0,0,1,0,2,1,2,6,Typ,0,NA,NA,1915,NA,0,0,NA,NA,N,0,0,156,0,0,0,NA,MnPrv,NA,0,Con,Abnorml,0.NA,-12.4000000000001,254,200910,4,1,0.975524475524476,1.12562962338511,85000
90,20,RL,60,8070,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,6,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,Gd,TA,No,GLQ,588,Unf,0,402,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,Typ,0,NA,NA,1994,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,0.NA,-2.703448275862,198,200708,3,2,0.463039236939085,0.728262468736207,123600
91,20,RL,60,7200,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,7,6,1950,1950,Gable,CompShg,Brick,Wd Sdng,None,0,3,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,3,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,3,4,Typ,0,NA,Detchd,1950,Unf,2,420,TA,TA,Y,0,29,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-10.0270270270271,260,200607,3,1,1.04629192253188,0.878864875667343,109900
92,20,RL,85,8500,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,8,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203,3,TA,CBlock,TA,TA,No,Rec,600,Unf,0,635,1235,GasA,3,Y,SBrkr,1235,0,0,1235,0,0,1,0,2,1,3,6,Typ,0,NA,Attchd,1961,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,WD,Abnorml,2.TA,0.972972972972912,206,200612,4,1,1.04629192253188,1.04365203985497,98600
93,30,RL,80,13360,Grvl,IR1,HLS,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,4,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,Gd,BrkTil,Gd,TA,No,ALQ,713,Unf,0,163,876,GasA,5,Y,SBrkr,964,0,0,964,1,0,1,0,2,1,3,5,Typ,0,NA,Detchd,1921,Unf,2,432,TA,TA,Y,0,0,44,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-1.66666666666674,193,200908,3,2,0.817460317460318,0.897300651566863,163500
94,190,C (all),60,7200,NA,Reg,Lvl,Corner,Gtl,OldTown,Norm,2fmCon,2.5Fin,5,5,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0,3,TA,BrkTil,TA,Fa,Mn,Rec,1046,Unf,0,168,1214,GasW,5,N,SBrkr,1260,1031,0,2291,0,1,2,0,4,2,3,9,Typ,1,Gd,Detchd,1900,Unf,2,506,TA,TA,Y,0,0,0,0,99,0,NA,NA,NA,0,WD,Normal,2.TA,-3.695652173913,255,200711,4,2.5,0.939164748438014,1.2485901142126,133900
95,60,RL,69,9337,NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,5,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,Gd,PConc,Gd,TA,No,GLQ,648,Unf,0,176,824,GasA,5,Y,SBrkr,905,881,0,1786,1,0,2,1,3,1,4,7,Typ,0,NA,Attchd,1997,RFn,2,684,TA,TA,Y,0,162,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-3.83673469387759,255,200705,2,3.5,1.15759809234771,0.973497299672401,204750
